xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
398849072,WESTRIDGE ST,,W,0.04022847986976,5,HARRIS,TX,77054,America/Chicago,29.68216,-95.41728,29.68217,-95.41795
1595301698,BUFFALO SPEEDWAY,,N,0.055313643678735,4,HARRIS,TX,77054,America/Chicago,29.6771,-95.42461,29.6779,-95.4246
1595397312,I-610 W,610,W,0.596490265640718,1,HARRIS,TX,77054,America/Chicago,29.678069901611,-95.412792591122,29.6777,-95.42272
398849073,WESTRIDGE ST,,W,0.015022724233985,5,HARRIS,TX,77054,America/Chicago,29.68213,-95.41605,29.68214,-95.4163
398849074,WESTRIDGE ST,,W,0.058842982463068,5,HARRIS,TX,77054,America/Chicago,29.68214,-95.4163,29.68216,-95.41728
398849075,WESTRIDGE ST,,W,0.018621290070453,5,HARRIS,TX,77054,America/Chicago,29.68212,-95.41551,29.68213,-95.41582
398849076,WESTRIDGE ST,,E,0.013806281397548,5,HARRIS,TX,77054,America/Chicago,29.68213,-95.41605,29.68213,-95.41582
450460842,OLD SPANISH TRL,90,W,0.035385691962208,3,HARRIS,TX,77054,America/Chicago,29.69255,-95.41423,29.69239,-95.41479
398849077,WESTRIDGE ST,,W,0.032444164461503,5,HARRIS,TX,77054,America/Chicago,29.6822,-95.41913,29.68222,-95.41967
398849078,WESTRIDGE ST,,W,0.058845323769354,5,HARRIS,TX,77054,America/Chicago,29.6821,-95.41453,29.68212,-95.41551
461681558,FANNIN ST,,N,0.031115167666039,4,HARRIS,TX,77054,America/Chicago,29.67931,-95.40311,29.67976,-95.40313
