xd,road-name,road-num,bearing,miles,frc,county,state,zip,timezone_name,start_latitude,start_longitude,end_latitude,end_longitude
1282664951,RT-3 W,3,W,0.177201821162309,2,BERGEN,NJ,07073,America/New_York,40.807251802264,-74.076644586807,40.80862,-74.07951
450520838,AMERICAN DREAM WAY,,S,0.028545804754946,4,BERGEN,NJ,07073,America/New_York,40.80848,-74.07075,40.80813,-74.07104
1282858107,PATERSON PLANK RD,,S,0.083079355519455,5,BERGEN,NJ,07073,America/New_York,40.81696,-74.06606,40.81583,-74.06552
1282838917,I-95 S,95,W,0.509966159790368,1,BERGEN,NJ,07072,America/New_York,40.81696,-74.04653,40.81396,-74.05544
449960943,I-95 N,95,E,0.509821303982273,1,BERGEN,NJ,07072,America/New_York,40.8135,-74.05616,40.81656,-74.04729
476291689,WASHINGTON AVE,503,N,0.316337107128226,4,BERGEN,NJ,07072,America/New_York,40.81838,-74.06527,40.82193,-74.06145
1282732706,STADIUM CLUB RD E,,E,0.043378483184357,5,BERGEN,NJ,07073,America/New_York,40.81011,-74.07816,40.80974,-74.07749
1282724827,N CONNECTOR RD,,W,0.158930324023335,5,BERGEN,NJ,07073,America/New_York,40.81382,-74.06692,40.81474,-74.06957
449960942,I-95 N,95,E,0.464729962955366,1,BERGEN,NJ,07073,America/New_York,40.80945,-74.06323,40.8135,-74.05616
937173500,,,S,0.140242107318616,2,BERGEN,NJ,07073,America/New_York,40.80888,-74.07927,40.80716,-74.08069
476277967,WASHINGTON AVE,503,S,0.055590231594679,4,BERGEN,NJ,07072,America/New_York,40.81838,-74.06527,40.8178,-74.06598
1282569985,,,S,0.217252324060391,4,HUDSON,NJ,07094,America/New_York,40.79956,-74.06374,40.79869,-74.06429
450524115,E PERIPHERAL RD,,W,0.032541742000945,4,BERGEN,NJ,07073,America/New_York,40.80792,-74.07175,40.80796,-74.07237
1282672046,,,S,0.207497535415209,4,BERGEN,NJ,07073,America/New_York,40.81872,-74.0677,40.81596,-74.06617
1282596815,,,W,0.22117046190884,2,BERGEN,NJ,07073,America/New_York,40.8027,-74.0771,40.80461,-74.08049
130855379,,,E,0.159416279891013,5,BERGEN,NJ,07073,America/New_York,40.81348,-74.07132,40.81358,-74.06989
1282842282,,,N,0.054456146029065,5,BERGEN,NJ,07073,America/New_York,40.8118,-74.07188,40.81254,-74.07211
449953175,BERRYS CREEK RD,,S,0.449215274034229,4,BERGEN,NJ,07073,America/New_York,40.81464,-74.0819,40.81246,-74.08753
449953174,BERRYS CREEK RD,,N,0.449215274034229,4,BERGEN,NJ,07073,America/New_York,40.81246,-74.08753,40.81464,-74.0819
449957411,JOMIKE CT,,W,0.01615274732801,5,BERGEN,NJ,07072,America/New_York,40.82263,-74.06033,40.82282,-74.06051
1282672041,,,S,0.222741841682052,4,BERGEN,NJ,07073,America/New_York,40.81872,-74.0677,40.81563,-74.06802
1282790986,,,W,0.255743378075118,4,BERGEN,NJ,07073,America/New_York,40.80775,-74.07288,40.8073,-74.07674
1282586585,S CONNECTION RD,,E,0.12206932880766,5,BERGEN,NJ,07073,America/New_York,40.80806,-74.07469,40.80796,-74.07237
